image_path,num_instances,bounding_boxes
synthetic_data_new/synthetic_image_PatuaOne-Regular_400x101.png,4,"[(18, 5, 136, 28), (103, 42, 136, 28), (243, 7, 136, 28), (33, 73, 136, 28)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_345x95.png,5,"[(59, 41, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_486x112.png,5,"[(34, 21, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_349x108.png,9,"[(24, 34, 165, 34), (94, 69, 165, 34)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_462x94.png,4,"[(266, 59, 171, 35), (291, 9, 171, 35), (64, 40, 171, 35), (38, 2, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_416x81.png,1,"[(136, 42, 165, 34)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_441x100.png,6,"[(212, 8, 210, 42), (176, 56, 210, 42)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_334x101.png,10,"[(98, 48, 216, 43), (88, 3, 216, 43)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_430x110.png,9,"[(58, 51, 227, 46), (47, 1, 227, 46)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_373x87.png,8,"[(43, 33, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_369x87.png,10,"[(102, 26, 244, 49)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_329x110.png,9,"[(24, 37, 136, 28), (95, 0, 136, 28), (190, 37, 136, 28), (65, 79, 136, 28)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_356x97.png,3,"[(18, 23, 148, 30), (167, 61, 148, 30), (181, 12, 148, 30)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_420x100.png,10,"[(148, 32, 182, 37)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_453x97.png,9,"[(100, 2, 176, 36), (1, 53, 176, 36), (188, 61, 176, 36), (277, 9, 176, 36)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_440x106.png,10,"[(65, 55, 239, 48), (30, 3, 239, 48)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_368x105.png,2,"[(124, 41, 171, 35), (175, 0, 171, 35)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_392x118.png,3,"[(98, 63, 233, 47), (54, 11, 233, 47)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_443x93.png,5,"[(7, 34, 256, 51)]"
synthetic_data_new/synthetic_image_PatuaOne-Regular_338x120.png,7,"[(110, 63, 205, 41), (16, 14, 205, 41)]"
